,RESUMO,TEXTO
0,É #FAKE que Lula diz em vídeo que chefe do tráfico vai agendar seus compromissos em SP,"Lula não se refere ao criminoso Marcola, mas ao assessor do PT Marco Aurélio Santana Ribeiro, que tem o mesmo apelido"
0,É #FAKE que Lula defendeu no podcast Flow que político tem que mentir,"Na verdade, as frases foram pinçadas do vídeo original em que Lula diz que não é preciso mentir e que há políticos sérios de direita, de esquerda e de centro que não mentem. "
0,É #FAKE que MST e movimentos de reforma agrária tenham incendiado carro de padre em Eldorado do Carajás,A Diocese de Marabá descarta que o incêndio tenha sido provocado por qualquer movimento social ou perseguição à Igreja. 
0,É #FAKE que g1 publicou reportagem sobre Lula escolher Dilma Rousseff como ministra da Economia,Imagem que circula pelas redes sociais é uma montagem com informações falsas.
0,É #FAKE que TSE tenha funcionário na Jovem Pan para fiscalizar trabalho de jornalistas,"Vídeo que circula nas redes sociais mostra trecho de gravação de um programa da rádio. Narrador diz que homem presente na gravação é um funcionário do TSE, o que não é verdade."
0,É #FAKE que eleitor votou antes do prazo no 2º turno de 2022 em Belém,"No 1º turno,  a urna só recebe os votos do 1º turno. E para votar no 2º turno, o eleitor precisa se identificar novamente. Mensagem falsa se aproveita de imagem de comprovante de votação do 2º turno entregue por engano a eleitor. "
0,É #FAKE que homem ao lado de Lula em vídeo foi preso por tiroteio que interrompeu evento de Tarcísio em SP,Pessoas que aparecem nas imagens não têm relação com tiroteio que interrompeu evento do candidato ao governo de SP. Secretaria da Segurança Pública afirma que não é possível afirmar que Tarcísio foi alvo de atentado.
0,É #FAKE que Polícia Federal fez exposição com pilhas de dinheiro roubado pelo PT,"Vídeo mostra grandes volumes de dinheiro no centro de Curitiba. Na verdade, trata-se de uma ação de marketing de um filme, feita em 2017"
0,É #FAKE que Eduardo Leite tenha declarado voto em Bolsonaro em 2022,"Vídeo foi gravado em 2018, quando Eduardo Leite efetivamente apoiou Bolsonaro no segundo turno."
0,É #FAKE que padre mostrado em imagem foi agredido por bolsonaristas,Montagem fraudulenta copia elementos do g1 e mostra religioso norte-americano agredido em 2020. g1 não publicou reportagem com esse título e conteúdo.
0,É #FAKE que Lula disse no Twitter que vai bloquear poupanças em 2023 para manter Auxílio Brasil,Imagem é uma montagem fraudulenta. Candidato não escreveu conteúdo em sua conta verificada no Twitter. 
0,É #FAKE que vídeo prove fraude na 1ª Zona Eleitoral de Manaus,"Mulher que aparece em vídeo não conseguiu votar no primeiro momento porque outra eleitora deixou digital no local onde ela assinaria. A Justiça Eleitoral verificou a situação, a eleitora votou normalmente e, depois, fez outro vídeo para esclarecer episódio."
0,É #FAKE que vídeo do general Augusto Heleno se refira a ameaça contra Tarcísio de Freitas,"Vídeo é antigo e se referia à ausência de Bolsonaro a debates em 2018. Episódio foi relatado pela imprensa na época. Publicação ganhou força após visita de Tarcísio a uma comunidade em Paraisópolis, na Zona Sul de São Paulo, ser interrompida por um tiroteio. "
0,É #FAKE print de Twitter em que Lula parabeniza moradores de Paraisópolis por ação contra Tarcísio de Freitas,"Conta oficial de Lula no Twitter não publicou o conteúdo. Um tiroteio interrompeu a visita do candidato do Republicanos ao governo do estado de SP à comunidade, no início da tarde desta segunda-feira (17). Secretaria da Segurança Pública afirmou que não é possível afirmar que o Tarcísio foi alvo de atentado."
0,É #FAKE print de Twitter de Lula que diz que tráfico de drogas gera riqueza,Conteúdo não é encontrado no perfil de Lula no Twitter e nem em repositório de tuítes apagados de políticos. Assessoria do petista também afirma que ele não publicou mensagem com esse teor.
0,Veja o que é #FATO ou #FAKE nas falas dos presidenciáveis no primeiro debate do 2° turno,"Os candidatos Jair Bolsonaro (PL) e Lula (PT) participaram do debate organizado pelo grupo Bandeirantes, Folha de S.Paulo, UOL, TV Cultura e CNN."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos ao governo de SP na 2ª semana de campanha do 2º turno,"Frases foram ditas em entrevistas, debates e sabatinas realizadas após o resultado do 1º turno. "
0,É #FAKE vídeo em que Bolsonaro diz que Michelle foi condenada por tráfico de drogas,Imagens foram manipuladas a partir de uma fala do presidente feita em 2019.
0,É #FAKE que boletins de urna em vídeo provem que houve fraude eleitoral em MG,"Os boletins de urna não provam qualquer irregularidade, segundo o TRE-MG. Além disso, as imagens foram gravadas no Rio de Janeiro -- e não em Minas Gerais."
0,É #FAKE que g1 publicou reportagem sobre Putin paralisar fornecimento de fertilizantes ao Brasil caso Lula seja eleito,Imagem que circula pelas redes sociais é uma montagem com informações falsas.
0,Veja o que é #FATO ou #FAKE nas declarações das candidatas ao governo de PE na 2ª semana de campanha para o 2º turno,Frases foram ditas em entrevistas à TV Globo.
0,É #FAKE que votar só serve como prova de vida se eleitor escolher uma candidatura específica ,Tribunal Superior Eleitoral (TSE) alerta que é mentirosa a afirmação de que seria necessário votar em favor de uma candidatura específica como prova de vida. O voto é válido qualquer que seja o candidato e mesmo que seja nulo ou em branco.
0,É #FAKE que g1 publicou reportagem sobre prêmio de R$ 1 milhão a quem citar sentenças que inocentam Lula,O g1 não publicou uma reportagem com esse título e conteúdo. A imagem é uma montagem fraudenta. Erros no padrão de construção do título e gramaticais no texto denunciam a farsa. 
0,É #FAKE que CEO da Smartmatic foi preso e que empresa fabrique urnas para as eleições de 2022 no Brasil,"A Smartmatic não é responsável pela fabricação de urnas eletrônicas usadas no Brasil, de acordo com o TSE."
0,É #FAKE que boné usado por Lula com abreviação CPX seja referência a facção criminosa do RJ ,"Ex-presidente petista usou o acessório que ganhou de Rene Silva, fundador do jornal Voz das Comunidades e nascido e criado no Complexo do Alemão, durante campanha na comunidade na quarta-feira (12). "
0,É #FAKE que pontes que desabaram no Amazonas foram construídas por Bolsonaro,"Pontes que desabaram foram construídas antes do início do governo Bolsonaro, de acordo com o CREA-AM,  o ex-ministro da infraestrutura e o Departamento Nacional de Infraestrutura de Transportes (DNIT)."
0,"É #FAKE que prefeito do PT foi preso em Alcobaça, na Bahia, por desvio de 30 milhões","Prefeito de Alcobaça é do PROS e vídeo não o mostra sendo preso por desvio de recursos, mas sendo escoltado durante protesto de professores."
0,"É #FAKE que Lula defenda na atual campanha fechar canais de TV, internet e jornais e invasão de propriedade privada","Vídeo que circula em redes sociais utiliza trechos de declarações de 2018 em que o ex-presidente fazia críticas à Lava Jato, adiciona comentários e imagens para mentir sobre as propostas atuais da campanha petista."
0,Fato ou Fake: veja como acessar checagens nas redes sociais e enviar sugestões à equipe pelo WhatsApp,"Serviço checa conteúdos suspeitos muito compartilhados na internet. A seguir, veja como acessar os perfis do Fato ou Fake nas redes sociais e como enviar sugestões de checagens para a equipe via WhatsApp. "
0,É #FAKE que eleitores de Lula não precisam votar no 2° turno,A imagem é uma montagem fraudulenta. O g1 não publicou uma reportagem com esse título e conteúdo.  O Tribunal Superior Eleitoral (TSE)  alerta que Moraes não deu tal declaração. 
0,É #FAKE que Lula fez post defendendo fim do cristianismo,Imagem é uma montagem. Conteúdo não está no Twitter verificado de Lula e nem foi apagado. 
0,É #FAKE que g1 publicou reportagem afirmando que Lula dará prazo para que todos entreguem armas ,Imagem é uma montagem fraudulenta. g1 não publicou reportagem com esse título.
0,"É #FAKE que eleitores de Pancas, ES votaram no 2º turno antes da data",Imagem que circula em redes sociais é de impressos com falha que foram descartados incorretamente.
0,É #FAKE print em que Lula diz em jantar com aliados que 'nem Deus tira essa eleição dele',Publicação não existe. Imagem é uma montagem com base em manipulação fraudulenta.  Assessoria de Lula nega declaração atribuída a ele.
0,É #FAKE que seção de Uberaba com mais eleitores para presidente do que para outros cargos revele fraude,O número de eleitores para presidente é maior do que o número de eleitores para outros cargos porque a votação para presidente considera a quantidade de pessoas de outros estados e de zona eleitoral do exterior que se habilitaram para votar em trânsito naquela seção.
0,É #FAKE vídeo que mostra Bolsonaro na liderança da pesquisa Ipec divulgada em 5 de outubro de 2022,"Imagens e áudio foram manipulados para inverter os percentuais do levantamento. Na pesquisa verdadeira, Lula registrou 51% das intenções de voto para o 2º turno, e Bolsonaro, 43%."
0,É #FAKE que ge publicou reportagem dizendo que Lula promete dificultar a vida do Flamengo,"Site não publicou matéria com esse conteúdo. Imagem é uma montagem fraudulenta. Assessoria de Lula afirma que ele não deu tal declaração e que a mulher dele, Janja, é flamenguista."
0,Veja o que é #FATO ou #FAKE nas declarações de Lula e Bolsonaro na 1ª semana após o 1º turno,"Frases foram ditas em redes sociais, lives e em entrevistas."
0,É #FAKE que ge publicou reportagem afirmando que Lula prometeu dificultar a vida do Flamengo ,O site não publicou nada com esse título e conteúdo. Imagem é uma montagem.
0,É #FAKE mensagem que diz que Lula declarou que irá fechar igrejas em 2023,Imagem que circula nas redes sociais exibe prints de Twitter fraudados e atribuem a Lula declarações falsas.
0,"É #FAKE que g1 publicou reportagem afirmando que Lula disse que, se eleito, irá revogar o PIX","g1 não publicou reportagem com esse título e conteúdo. Imagem é uma montagem. Segundo assessoria de Lula, ele não disse que irá revogar o PIX. "
0,É #FAKE áudio sobre ação de hackers russos e do Exército na eleição,Mensagem diz que militares agiram após serem avisados de fraude pelos russos. Ministério da Defesa afirma por telefone que a mensagem que é falsa.  
0,É #FAKE que boletins de urna em vídeo provem que votos não foram computados,A existência dos boletins de urna mostrados no vídeo não prova qualquer irregularidade. Contagem dos votos não é feita a partir dos boletins impressos. Papel é apenas para conferência e são impressas várias cópias.
0,É #FAKE mensagem que diz 'que até os mortos votaram em Lula',Mensagem viral cita cidades que não existem nos estados mencionados e números falsos.
0,É #FAKE print de Twitter de Bolsonaro que afirma que maçonaria será maior que o cristianismo,A conta oficial de Jair Bolsonaro no Twitter não publicou o conteúdo atribuído a ele no print falso. A imagem é uma montagem.  
0,"É #FAKE que Barreiras, na Bahia, teve mais votos para Lula que número de habitantes ","Imagem compartilhada nas redes alega que município registrou 215 mil votos para o ex-presidente Lula (PT). Mas votação do petista na cidade foi de 47,9 mil, segundo dados do TSE. "
0,É #FATO que voto servirá como prova de vida junto ao INSS,"Em fevereiro de 2022, o Instituto Nacional do Seguro Social (INSS) anunciou novas regras para a prova de vida dos segurados, que inclui a votação como uma das alternativas. O TSE também anunciou que a votação nas eleições passa a valer como prova de vida para o INSS."
0,É #FAKE que Bolsonaro teve votação inferior à de aliados no 1º turno,"Áudio viral alega que candidato à reeleição não teve a mesma ampla margem de votos e sugere que houve fraude, mas números mostram que votação de Bolsonaro foi superior a de políticos alinhados com ele."
